customer_id,age,gender,location,time_zone,preferred_contact_method,last_engagement_time,avg_engagement_rate,segment,last_purchase,message_type,sent_time,opened,clicked,purchased,push_app_best_hour,email_app_best_hour,app_most_active_time,event_hour,event_name,category,number_of_users
CUST1548,23,Male,Florida,MST,Email,2024-07-25 18:42:04,0.6,Frequent Buyer,,Informational,2024-08-10 23:44:04,0,0,0,10,9,2,17,Product Viewed,Smartphones,386
CUST1549,54,Male,Texas,EST,Email,2024-07-30 04:07:39,0.71,First-Time Buyer,2024-09-06 04:53:27,Transactional,2024-07-25 05:53:21,1,1,1,4,11,6,2,Product Viewed,Smartphones,386
CUST1550,34,Female,Illinois,EST,Push,2024-09-22 15:28:01,0.5,Frequent Buyer,2024-08-28 11:24:40,Transactional,2024-07-08 23:21:55,1,0,0,9,9,20,5,Product Viewed,Smartphones,231
CUST1551,39,Female,California,EST,Email,2024-08-27 04:54:49,0.25,First-Time Buyer,2024-08-30 00:05:31,Promotional,2024-08-13 03:53:36,1,0,0,8,0,8,2,Product Viewed,Smartphones,404
CUST1552,51,Male,Texas,PST,Email,2024-07-06 13:54:38,0.79,Loyal Customer,,Informational,2024-08-19 02:26:42,0,0,0,13,13,21,20,Product Viewed,Smartphones,165
CUST1553,64,Male,New York,CST,Push,2024-07-26 07:16:40,0.4,Loyal Customer,2024-07-26 06:35:00,Promotional,2024-07-17 01:02:57,0,0,0,6,6,11,4,Product Viewed,Smartphones,78
CUST1554,31,Male,New York,MST,Email,2024-07-19 22:00:31,0.56,High-Value,2024-09-28 08:13:59,Transactional,2024-09-24 10:26:03,0,0,0,20,22,6,13,Product Viewed,Smartphones,329
CUST1555,53,Other,Texas,PST,Push,2024-07-23 20:35:25,0.24,At-Risk,,Promotional,2024-08-13 11:48:12,1,1,0,23,23,22,0,Product Viewed,Smartphones,494
CUST1556,25,Female,California,CST,Push,2024-07-17 08:23:37,0.62,Loyal Customer,,Transactional,2024-08-19 22:18:05,1,0,0,16,16,14,2,Product Viewed,Smartphones,177
CUST1557,39,Male,New York,PST,Email,2024-08-11 20:39:35,0.45,Loyal Customer,,Promotional,2024-07-27 00:25:17,0,0,0,7,23,9,4,Product Viewed,Smartphones,222
CUST1558,63,Male,California,CST,Email,2024-07-03 20:03:47,0.3,First-Time Buyer,2024-09-26 20:55:37,Promotional,2024-09-12 16:13:52,0,0,0,18,19,4,3,Product Viewed,Smartphones,437
CUST1559,38,Male,California,EST,Email,2024-08-16 18:35:45,0.75,Frequent Buyer,,Transactional,2024-07-19 16:59:27,1,0,0,10,18,19,6,Product Viewed,Smartphones,284
CUST1560,21,Male,California,PST,Push,2024-09-13 17:30:56,0.47,At-Risk,2024-07-19 16:57:37,Informational,2024-09-20 23:56:06,0,0,0,12,12,8,10,Product Viewed,Smartphones,140
CUST1561,39,Female,Illinois,CST,Push,2024-08-13 05:35:41,0.27,First-Time Buyer,2024-08-10 21:18:22,Transactional,2024-08-13 22:22:07,0,0,0,15,15,14,23,Product Viewed,Smartphones,213
CUST1562,21,Female,Florida,CST,Push,2024-08-09 01:37:59,0.78,High-Value,2024-09-07 14:09:51,Transactional,2024-09-30 00:45:06,1,0,0,1,1,3,20,Product Viewed,Smartphones,54
CUST1563,63,Female,Texas,EST,Email,2024-07-21 19:26:04,0.77,First-Time Buyer,,Transactional,2024-09-07 19:16:05,0,0,0,8,15,18,6,Product Viewed,Smartphones,334
CUST1564,53,Male,New York,MST,Push,2024-08-08 07:52:50,0.26,Frequent Buyer,2024-08-08 16:50:04,Informational,2024-08-20 16:20:18,1,0,0,15,15,18,17,Product Viewed,Smartphones,72
CUST1565,24,Male,California,PST,Email,2024-08-26 15:01:41,0.52,Loyal Customer,2024-07-15 18:25:49,Promotional,2024-09-23 11:50:27,0,0,0,10,2,20,19,Product Viewed,Smartphones,235
CUST1566,44,Female,Texas,EST,Push,2024-07-30 16:37:40,0.37,First-Time Buyer,,Transactional,2024-07-04 01:20:18,0,0,0,13,13,21,20,Product Viewed,Smartphones,427
CUST1567,19,Other,New York,MST,Email,2024-08-26 14:43:38,0.57,At-Risk,,Informational,2024-08-14 21:01:01,0,0,0,5,16,22,9,Product Viewed,Smartphones,470
CUST1568,47,Other,Florida,MST,Push,2024-08-18 09:30:46,0.28,High-Value,,Transactional,2024-08-24 16:32:54,1,1,0,4,4,6,22,Product Viewed,Smartphones,182
CUST1569,47,Other,Florida,MST,Email,2024-09-10 05:52:49,0.72,Frequent Buyer,2024-07-06 16:01:58,Transactional,2024-07-26 17:38:39,0,0,0,12,16,1,8,Product Viewed,Smartphones,307
CUST1570,60,Male,Florida,EST,Push,2024-09-24 09:47:52,0.24,High-Value,,Informational,2024-07-11 12:59:10,1,1,0,5,5,19,1,Product Viewed,Smartphones,332
CUST1571,34,Other,Illinois,CST,Email,2024-09-08 08:23:05,0.15,Frequent Buyer,,Informational,2024-07-12 21:30:09,0,0,0,13,2,4,7,Product Viewed,Smartphones,243
CUST1572,27,Male,Texas,MST,Email,2024-07-26 04:33:37,0.73,High-Value,2024-07-22 23:18:18,Informational,2024-07-13 15:34:51,0,0,0,20,14,15,12,Product Viewed,Smartphones,425
CUST1573,38,Male,New York,MST,Push,2024-09-10 02:05:23,0.3,At-Risk,,Transactional,2024-09-29 00:00:26,1,1,0,1,1,23,14,Product Viewed,Smartphones,290
CUST1574,42,Male,Florida,MST,Push,2024-08-21 07:48:10,0.7,First-Time Buyer,,Promotional,2024-08-22 15:13:33,1,1,1,1,1,7,18,Product Viewed,Smartphones,373
CUST1575,40,Female,New York,MST,Email,2024-09-14 02:03:06,0.55,At-Risk,2024-09-08 03:38:32,Informational,2024-07-21 16:02:41,0,0,0,23,17,16,1,Product Viewed,Smartphones,149
CUST1576,45,Female,Florida,EST,Push,2024-08-21 22:41:51,0.25,First-Time Buyer,2024-07-06 21:22:43,Informational,2024-07-22 13:09:25,0,0,0,18,18,19,14,Product Viewed,Smartphones,448
CUST1577,24,Other,Texas,PST,Push,2024-09-27 03:14:22,0.66,High-Value,,Promotional,2024-09-07 22:09:31,1,0,0,6,6,9,5,Product Viewed,Smartphones,91
CUST1578,51,Other,California,EST,Email,2024-08-17 09:57:41,0.75,At-Risk,,Transactional,2024-08-24 12:38:33,1,0,0,20,3,16,1,Product Viewed,Smartphones,220
CUST1579,21,Male,Illinois,PST,Email,2024-08-26 11:27:22,0.35,At-Risk,2024-07-20 00:18:33,Transactional,2024-07-21 08:14:28,1,0,0,9,11,13,10,Product Viewed,Smartphones,381
CUST1580,46,Other,Florida,CST,Push,2024-08-25 05:34:55,0.3,First-Time Buyer,,Informational,2024-07-21 14:52:31,0,0,0,18,18,13,1,Product Viewed,Smartphones,62
CUST1581,44,Female,California,MST,Email,2024-07-11 19:30:45,0.77,High-Value,2024-09-17 11:46:57,Promotional,2024-08-09 14:59:18,1,1,1,7,17,22,14,Product Viewed,Smartphones,344
CUST1582,45,Male,Florida,EST,Push,2024-07-21 16:35:17,0.55,First-Time Buyer,2024-07-14 17:19:25,Informational,2024-09-03 13:02:02,0,0,0,23,23,12,3,Product Viewed,Smartphones,146
CUST1583,47,Other,New York,PST,Push,2024-09-09 15:22:51,0.53,Frequent Buyer,,Informational,2024-07-30 19:01:05,1,1,0,15,15,0,20,Product Viewed,Smartphones,91
CUST1584,31,Female,Florida,PST,Push,2024-08-16 20:49:33,0.23,Loyal Customer,,Informational,2024-08-19 15:53:41,0,0,0,7,7,8,15,Product Viewed,Smartphones,445
CUST1585,20,Female,Florida,CST,Push,2024-09-21 13:53:48,0.75,Frequent Buyer,2024-09-15 07:01:11,Transactional,2024-08-25 02:13:40,1,1,1,21,21,18,8,Product Viewed,Smartphones,96
CUST1586,65,Male,California,EST,Email,2024-07-24 21:18:04,0.55,Loyal Customer,2024-08-17 10:59:27,Informational,2024-09-20 19:47:23,0,0,0,16,22,10,8,Product Viewed,Smartphones,241
CUST1587,18,Female,Texas,PST,Email,2024-09-28 10:38:31,0.45,High-Value,2024-09-02 20:56:50,Transactional,2024-08-25 19:02:18,0,0,0,3,0,5,19,Product Viewed,Smartphones,161
CUST1588,60,Male,California,MST,Email,2024-09-09 20:24:27,0.38,At-Risk,2024-07-18 00:56:26,Promotional,2024-07-06 13:11:18,0,0,0,5,12,7,6,Product Viewed,Smartphones,488
CUST1589,38,Female,Texas,CST,Email,2024-08-02 13:59:27,0.49,First-Time Buyer,2024-07-18 13:42:05,Promotional,2024-09-01 19:12:39,1,1,0,1,8,4,18,Product Viewed,Smartphones,452
CUST1590,27,Male,New York,MST,Push,2024-07-30 23:41:00,0.79,Frequent Buyer,2024-09-15 13:48:06,Promotional,2024-09-22 12:55:30,0,0,0,22,22,11,22,Product Viewed,Smartphones,184
CUST1591,24,Male,Texas,PST,Push,2024-08-30 02:12:31,0.44,Frequent Buyer,2024-09-22 15:32:03,Informational,2024-08-04 13:07:40,0,0,0,22,22,2,21,Product Viewed,Smartphones,211
CUST1592,27,Female,California,MST,Push,2024-09-07 01:41:31,0.12,At-Risk,,Informational,2024-07-25 14:48:25,0,0,0,16,16,8,15,Product Viewed,Smartphones,204
CUST1593,35,Other,Florida,PST,Email,2024-09-20 04:48:55,0.61,Loyal Customer,2024-09-02 02:17:34,Transactional,2024-08-11 04:40:19,1,0,0,20,17,13,13,Product Viewed,Smartphones,240
CUST1594,44,Female,Florida,PST,Push,2024-07-29 06:42:51,0.15,Frequent Buyer,2024-09-06 16:50:05,Informational,2024-09-27 07:08:12,1,0,0,11,11,12,11,Product Viewed,Smartphones,190
CUST1595,39,Other,Illinois,CST,Email,2024-09-22 14:30:44,0.26,First-Time Buyer,2024-08-17 02:13:53,Promotional,2024-09-14 01:00:26,1,1,1,18,20,20,7,Product Viewed,Smartphones,134
CUST1596,32,Female,Illinois,EST,Push,2024-07-08 12:13:25,0.67,Frequent Buyer,,Promotional,2024-07-30 08:39:19,0,0,0,20,20,4,8,Product Viewed,Smartphones,411
CUST1597,49,Female,New York,MST,Email,2024-07-20 06:39:07,0.25,At-Risk,2024-08-06 01:29:35,Promotional,2024-08-20 18:01:16,0,0,0,3,19,8,19,Product Viewed,Smartphones,131
CUST1598,48,Female,Illinois,MST,Push,2024-08-10 04:18:42,0.14,Frequent Buyer,2024-09-16 19:00:31,Promotional,2024-09-17 15:29:41,0,0,0,14,14,10,12,Product Viewed,Smartphones,70
CUST1599,29,Male,Texas,EST,Push,2024-09-01 20:49:03,0.5,Loyal Customer,2024-07-26 21:37:38,Transactional,2024-09-30 07:34:08,0,0,0,20,20,4,23,Product Viewed,Smartphones,435
CUST1600,45,Male,Florida,MST,Email,2024-08-08 08:46:06,0.62,At-Risk,,Informational,2024-07-18 10:01:59,1,0,0,20,3,12,2,Product Viewed,Smartphones,105
CUST1601,33,Male,Florida,PST,Email,2024-09-22 05:55:52,0.64,First-Time Buyer,2024-08-29 02:39:20,Promotional,2024-08-21 12:43:03,0,0,0,18,13,8,5,Product Viewed,Smartphones,482
CUST1602,63,Female,Texas,CST,Email,2024-09-30 03:58:28,0.12,Loyal Customer,2024-08-14 17:21:14,Informational,2024-09-18 14:23:25,1,1,0,23,9,17,2,Product Viewed,Smartphones,155
CUST1603,55,Other,Illinois,EST,Push,2024-07-12 03:11:32,0.29,High-Value,,Transactional,2024-07-30 05:25:38,1,0,0,12,12,14,22,Product Viewed,Smartphones,483
CUST1604,19,Other,New York,PST,Email,2024-08-30 13:56:17,0.89,High-Value,2024-08-07 09:22:20,Informational,2024-08-10 21:27:11,0,0,0,12,4,2,11,Product Viewed,Smartphones,267
CUST1605,64,Female,Florida,MST,Email,2024-09-07 09:03:09,0.82,Frequent Buyer,,Promotional,2024-09-20 21:57:47,0,0,0,13,16,6,12,Product Viewed,Smartphones,326
CUST1606,60,Other,Illinois,CST,Email,2024-08-18 09:07:18,0.56,High-Value,2024-08-20 04:06:08,Transactional,2024-07-23 13:40:52,1,0,0,0,15,21,15,Product Viewed,Smartphones,350
CUST1607,50,Female,California,CST,Push,2024-07-13 09:54:21,0.88,High-Value,,Promotional,2024-09-10 20:26:48,0,0,0,3,3,21,17,Product Viewed,Smartphones,152
CUST1608,40,Other,Illinois,EST,Push,2024-07-27 20:03:01,0.89,High-Value,2024-07-26 22:20:28,Transactional,2024-08-22 23:09:19,0,0,0,23,23,13,19,Product Viewed,Smartphones,414
CUST1609,42,Other,New York,PST,Email,2024-09-19 21:43:57,0.2,At-Risk,,Transactional,2024-08-01 12:37:09,1,1,0,17,18,2,4,Product Viewed,Smartphones,387
CUST1610,44,Male,New York,MST,Push,2024-09-14 23:00:20,0.85,First-Time Buyer,,Transactional,2024-08-20 10:39:43,0,0,0,4,4,21,1,Product Viewed,Smartphones,217
CUST1611,31,Male,Florida,MST,Push,2024-07-24 05:59:05,0.43,At-Risk,,Transactional,2024-08-27 18:21:07,0,0,0,9,9,19,12,Product Viewed,Smartphones,154
CUST1612,25,Female,New York,EST,Push,2024-07-08 19:00:58,0.34,High-Value,2024-09-15 13:06:39,Informational,2024-07-12 03:10:54,0,0,0,19,19,16,1,Product Viewed,Smartphones,150
CUST1613,47,Male,California,PST,Email,2024-08-11 11:47:49,0.25,Frequent Buyer,,Transactional,2024-08-05 00:02:32,1,1,0,13,12,4,13,Product Viewed,Smartphones,114
CUST1614,32,Female,California,CST,Email,2024-07-06 16:34:34,0.83,Frequent Buyer,2024-08-15 23:44:18,Promotional,2024-07-03 00:38:52,0,0,0,0,2,4,4,Product Viewed,Smartphones,461
CUST1615,33,Other,New York,MST,Email,2024-08-19 16:32:53,0.57,High-Value,2024-07-04 23:25:15,Promotional,2024-08-21 13:20:16,0,0,0,2,21,9,19,Product Viewed,Smartphones,99
CUST1616,23,Male,Texas,EST,Push,2024-08-26 02:24:04,0.54,Frequent Buyer,2024-08-31 01:29:25,Transactional,2024-07-08 13:02:16,1,0,0,5,5,4,10,Product Viewed,Smartphones,354
CUST1617,29,Other,Illinois,EST,Email,2024-09-13 15:19:35,0.43,First-Time Buyer,2024-08-15 11:11:35,Transactional,2024-09-16 05:07:43,0,0,0,21,9,9,8,Product Viewed,Smartphones,350
CUST1618,35,Female,Texas,PST,Push,2024-08-02 03:16:55,0.79,Loyal Customer,2024-09-12 03:35:40,Transactional,2024-07-04 00:44:46,1,0,0,3,3,16,16,Product Viewed,Smartphones,469
CUST1619,40,Other,Illinois,PST,Push,2024-07-12 11:19:27,0.22,High-Value,2024-09-12 13:03:53,Promotional,2024-09-12 09:35:35,0,0,0,20,20,3,10,Product Viewed,Smartphones,290
CUST1620,36,Other,Texas,PST,Email,2024-08-28 21:38:27,0.72,At-Risk,2024-09-02 13:05:12,Informational,2024-08-13 19:05:36,0,0,0,22,21,16,10,Product Viewed,Smartphones,301
CUST1621,60,Other,New York,PST,Push,2024-07-29 22:18:43,0.41,At-Risk,,Informational,2024-07-07 23:50:35,0,0,0,4,4,1,7,Product Viewed,Smartphones,482
CUST1622,59,Male,Texas,EST,Push,2024-07-28 12:32:11,0.79,High-Value,2024-07-24 16:45:13,Informational,2024-08-03 18:47:58,1,0,0,18,18,15,1,Product Viewed,Smartphones,335
CUST1623,32,Other,Florida,MST,Email,2024-08-07 00:49:04,0.58,High-Value,2024-08-10 07:08:45,Promotional,2024-09-27 14:35:48,0,0,0,19,8,3,19,Product Viewed,Smartphones,110
CUST1624,51,Female,California,PST,Push,2024-08-09 08:33:47,0.48,First-Time Buyer,2024-07-10 21:21:41,Promotional,2024-09-24 11:32:20,1,0,0,17,17,20,1,Product Viewed,Smartphones,210
CUST1625,31,Male,Illinois,PST,Push,2024-07-10 15:03:02,0.4,At-Risk,2024-07-15 04:57:22,Transactional,2024-07-05 16:51:42,1,1,1,20,20,13,22,Product Viewed,Smartphones,429
CUST1626,54,Male,Florida,MST,Push,2024-07-09 10:01:24,0.17,Loyal Customer,,Informational,2024-09-02 08:24:08,1,1,0,12,12,9,20,Product Viewed,Smartphones,320
CUST1627,60,Male,Florida,MST,Push,2024-08-26 17:44:04,0.38,Loyal Customer,2024-09-21 06:07:35,Informational,2024-09-07 15:26:52,0,0,0,10,10,14,5,Product Viewed,Smartphones,452
CUST1628,47,Male,New York,PST,Email,2024-08-02 20:56:55,0.76,Frequent Buyer,2024-09-17 02:17:29,Transactional,2024-08-06 14:04:28,1,0,0,12,21,8,13,Product Viewed,Smartphones,216
CUST1629,51,Female,Illinois,MST,Push,2024-08-11 03:40:28,0.61,First-Time Buyer,2024-09-14 06:08:59,Promotional,2024-08-16 11:08:58,0,0,0,13,13,20,22,Product Viewed,Smartphones,428
CUST1630,45,Male,Texas,CST,Push,2024-08-29 15:09:48,0.62,Frequent Buyer,,Transactional,2024-07-20 11:37:50,1,1,1,7,7,17,17,Product Viewed,Smartphones,429
CUST1631,36,Other,Illinois,EST,Email,2024-08-13 19:01:37,0.51,Frequent Buyer,2024-08-04 09:32:21,Transactional,2024-07-20 22:02:21,0,0,0,20,4,2,17,Product Viewed,Smartphones,58
CUST1632,37,Other,California,PST,Email,2024-09-03 13:27:44,0.65,First-Time Buyer,2024-08-01 12:07:04,Promotional,2024-09-28 02:54:42,1,0,0,9,11,11,2,Product Viewed,Smartphones,495
CUST1633,34,Male,Illinois,MST,Push,2024-08-09 07:46:34,0.43,Loyal Customer,2024-08-17 02:33:57,Informational,2024-09-30 04:11:50,0,0,0,23,23,9,10,Product Viewed,Smartphones,295
CUST1634,37,Other,New York,EST,Push,2024-09-10 05:28:53,0.48,Loyal Customer,,Transactional,2024-07-21 16:23:19,0,0,0,8,8,14,2,Product Viewed,Smartphones,61
CUST1635,62,Female,California,MST,Push,2024-07-07 07:07:21,0.55,Loyal Customer,,Promotional,2024-07-21 08:22:36,0,0,0,3,3,17,20,Product Viewed,Smartphones,207
CUST1636,28,Male,Texas,PST,Email,2024-07-11 12:10:34,0.1,High-Value,2024-08-06 01:07:06,Promotional,2024-07-19 13:47:56,0,0,0,13,9,12,4,Product Viewed,Smartphones,203
CUST1637,22,Male,Florida,EST,Email,2024-09-29 14:01:43,0.61,First-Time Buyer,2024-08-17 20:48:10,Promotional,2024-09-21 07:30:31,1,0,0,17,2,6,8,Product Viewed,Smartphones,377
CUST1638,43,Male,California,EST,Push,2024-07-11 15:47:00,0.46,Frequent Buyer,2024-09-13 14:51:10,Transactional,2024-09-07 13:33:44,1,0,0,3,3,13,18,Product Viewed,Smartphones,388
CUST1639,54,Female,New York,MST,Push,2024-07-17 15:54:03,0.62,Loyal Customer,,Promotional,2024-08-06 03:34:03,1,0,0,5,5,1,14,Product Viewed,Smartphones,279
CUST1640,35,Female,New York,CST,Push,2024-07-25 21:08:00,0.38,High-Value,2024-09-03 09:27:23,Transactional,2024-07-27 09:50:06,0,0,0,10,10,15,9,Product Viewed,Smartphones,157
CUST1641,36,Male,Illinois,MST,Email,2024-07-04 03:43:47,0.28,Frequent Buyer,2024-08-15 12:59:18,Transactional,2024-07-26 12:24:36,0,0,0,9,13,1,13,Product Viewed,Smartphones,292
CUST1642,48,Male,Texas,EST,Email,2024-07-11 09:32:27,0.5,First-Time Buyer,2024-09-24 10:12:47,Transactional,2024-08-30 02:21:13,0,0,0,0,7,19,9,Product Viewed,Smartphones,150
CUST1643,64,Female,New York,EST,Push,2024-07-25 10:54:50,0.2,Loyal Customer,2024-08-23 09:30:45,Transactional,2024-09-02 18:35:20,0,0,0,21,21,15,11,Product Viewed,Smartphones,247
CUST1644,55,Male,Florida,PST,Push,2024-09-18 21:36:02,0.63,At-Risk,2024-07-21 16:14:10,Informational,2024-09-20 22:23:06,0,0,0,12,12,13,20,Product Viewed,Smartphones,287
CUST1645,37,Male,Illinois,MST,Push,2024-08-16 12:22:01,0.3,Frequent Buyer,2024-08-02 21:13:47,Promotional,2024-07-16 23:48:32,0,0,0,17,17,13,19,Product Viewed,Smartphones,85
CUST1646,28,Other,Illinois,CST,Email,2024-07-29 19:09:58,0.81,Frequent Buyer,2024-07-16 05:48:50,Transactional,2024-09-07 12:31:06,1,0,0,13,23,6,10,Product Viewed,Smartphones,438
CUST1647,34,Male,California,CST,Push,2024-08-08 17:26:55,0.33,Loyal Customer,2024-07-29 15:38:20,Informational,2024-09-27 23:43:09,0,0,0,4,4,3,22,Product Viewed,Smartphones,297
CUST1648,56,Female,Illinois,MST,Email,2024-09-22 02:03:25,0.66,At-Risk,2024-08-07 02:23:49,Transactional,2024-08-19 14:45:17,0,0,0,10,16,21,9,Product Viewed,Smartphones,114
CUST1649,47,Female,California,EST,Push,2024-08-20 14:55:18,0.66,High-Value,2024-08-18 15:28:13,Transactional,2024-08-29 05:28:06,1,0,0,20,20,21,12,Product Viewed,Smartphones,221
CUST1650,62,Male,California,PST,Push,2024-08-20 09:38:12,0.71,High-Value,2024-07-03 15:26:42,Promotional,2024-09-17 06:01:18,0,0,0,9,9,4,6,Product Viewed,Smartphones,118
CUST1651,49,Male,Texas,EST,Email,2024-07-10 01:18:46,0.33,At-Risk,2024-09-05 01:12:55,Transactional,2024-07-26 18:00:07,1,0,0,3,18,8,6,Product Viewed,Smartphones,238
CUST1652,47,Other,New York,CST,Push,2024-08-17 08:37:22,0.73,Frequent Buyer,2024-07-09 12:04:24,Transactional,2024-09-30 03:30:03,1,1,1,7,7,9,8,Product Viewed,Smartphones,450
CUST1653,31,Female,Illinois,EST,Email,2024-09-22 23:18:02,0.33,Loyal Customer,2024-09-26 04:00:58,Transactional,2024-09-15 15:21:44,0,0,0,0,6,21,10,Product Viewed,Smartphones,336
CUST1654,21,Other,California,EST,Push,2024-08-09 05:07:14,0.59,At-Risk,2024-08-29 17:38:20,Transactional,2024-08-17 08:24:26,0,0,0,17,17,18,23,Product Viewed,Smartphones,117
CUST1655,34,Female,Texas,PST,Email,2024-08-22 07:36:23,0.14,Loyal Customer,2024-08-31 14:51:40,Transactional,2024-09-11 06:11:45,0,0,0,13,8,15,4,Product Viewed,Smartphones,174
CUST1656,53,Male,Illinois,PST,Email,2024-08-07 14:55:33,0.61,Loyal Customer,2024-09-21 01:16:01,Transactional,2024-09-16 10:26:02,0,0,0,21,12,20,4,Product Viewed,Smartphones,74
CUST1657,43,Male,Illinois,PST,Email,2024-08-11 12:54:01,0.84,Frequent Buyer,,Informational,2024-08-31 22:53:20,1,0,0,14,12,2,20,Product Viewed,Smartphones,196
CUST1658,24,Other,Texas,PST,Push,2024-09-13 11:18:37,0.69,At-Risk,2024-07-12 15:07:24,Promotional,2024-09-29 03:42:23,0,0,0,1,1,5,4,Product Viewed,Smartphones,463
CUST1659,50,Male,Texas,MST,Email,2024-09-21 04:23:48,0.79,First-Time Buyer,,Transactional,2024-07-04 12:37:37,0,0,0,8,8,5,20,Product Viewed,Smartphones,173
CUST1660,18,Male,California,PST,Push,2024-08-23 21:59:27,0.28,At-Risk,2024-09-18 22:23:42,Informational,2024-07-18 02:15:41,0,0,0,21,21,19,9,Product Viewed,Smartphones,229
CUST1661,40,Female,Illinois,PST,Email,2024-09-21 00:52:48,0.86,At-Risk,2024-09-13 02:47:00,Promotional,2024-07-26 14:11:01,1,0,0,9,0,0,15,Product Viewed,Smartphones,73
CUST1662,37,Male,Illinois,CST,Push,2024-07-05 12:56:03,0.5,At-Risk,2024-07-12 19:31:13,Informational,2024-09-08 05:53:10,1,1,0,21,21,19,3,Product Viewed,Smartphones,425
CUST1663,64,Male,Texas,CST,Push,2024-08-05 07:50:03,0.83,At-Risk,2024-09-28 01:32:48,Informational,2024-07-03 12:44:05,1,1,1,23,23,22,16,Product Viewed,Smartphones,398
CUST1664,64,Other,Texas,EST,Email,2024-09-25 23:25:02,0.77,Frequent Buyer,2024-07-12 11:19:59,Transactional,2024-09-24 03:24:49,0,0,0,6,18,12,12,Product Viewed,Smartphones,248
CUST1665,23,Other,Illinois,PST,Email,2024-08-15 14:52:36,0.38,First-Time Buyer,2024-08-15 04:47:40,Promotional,2024-09-20 07:32:31,1,1,0,15,7,23,23,Product Viewed,Smartphones,437
CUST1666,39,Male,New York,PST,Push,2024-08-22 21:34:46,0.46,Loyal Customer,2024-08-02 05:10:44,Promotional,2024-08-09 06:03:21,0,0,0,8,8,3,22,Product Viewed,Smartphones,270
CUST1667,47,Male,New York,MST,Push,2024-08-19 13:26:40,0.36,Frequent Buyer,2024-07-15 06:42:52,Promotional,2024-09-29 14:07:38,0,0,0,5,5,3,6,Product Viewed,Smartphones,306
CUST1668,28,Male,California,MST,Email,2024-09-06 16:44:19,0.57,First-Time Buyer,2024-08-06 18:53:20,Promotional,2024-09-08 11:36:06,1,0,0,22,9,4,16,Product Viewed,Smartphones,69
CUST1669,39,Male,Illinois,EST,Email,2024-09-14 13:46:21,0.36,First-Time Buyer,2024-09-05 13:29:18,Transactional,2024-08-07 22:02:46,1,0,0,1,11,10,23,Product Viewed,Smartphones,310
CUST1670,42,Male,Florida,EST,Email,2024-07-18 05:27:19,0.9,Frequent Buyer,2024-09-24 21:13:59,Informational,2024-09-07 06:20:27,0,0,0,12,7,11,23,Product Viewed,Smartphones,222
CUST1671,35,Male,New York,CST,Push,2024-07-30 03:58:54,0.37,First-Time Buyer,,Informational,2024-07-09 13:11:13,0,0,0,13,13,0,7,Product Viewed,Smartphones,209
CUST1672,49,Other,Florida,MST,Push,2024-07-30 21:02:14,0.39,First-Time Buyer,2024-09-18 18:41:53,Promotional,2024-08-01 11:05:02,0,0,0,2,2,12,22,Product Viewed,Smartphones,104
CUST1673,45,Other,Texas,EST,Email,2024-09-06 20:15:10,0.26,Loyal Customer,2024-08-11 08:30:36,Transactional,2024-09-02 12:19:58,1,1,0,18,11,12,5,Product Viewed,Smartphones,492
CUST1674,26,Male,Illinois,CST,Email,2024-08-02 02:55:34,0.12,At-Risk,2024-09-15 00:08:50,Informational,2024-07-23 14:49:03,1,0,0,11,5,23,23,Product Viewed,Smartphones,415
CUST1675,59,Female,New York,CST,Email,2024-07-15 17:18:09,0.87,High-Value,2024-07-05 08:00:00,Informational,2024-09-22 23:17:54,0,0,0,13,5,21,13,Product Viewed,Smartphones,498
CUST1676,57,Other,Florida,EST,Push,2024-08-06 20:02:52,0.8,At-Risk,2024-08-03 06:06:06,Informational,2024-08-31 20:14:24,0,0,0,9,9,8,19,Product Viewed,Smartphones,85
CUST1677,34,Female,Illinois,MST,Email,2024-07-03 17:18:34,0.13,High-Value,,Informational,2024-09-21 09:04:09,0,0,0,6,13,10,4,Product Viewed,Smartphones,123
CUST1678,33,Other,Texas,MST,Email,2024-09-04 00:51:31,0.28,First-Time Buyer,,Promotional,2024-08-23 07:43:00,0,0,0,10,5,19,1,Product Viewed,Smartphones,182
CUST1679,54,Male,Texas,MST,Push,2024-07-13 13:52:36,0.24,At-Risk,2024-09-20 20:52:23,Informational,2024-09-22 11:27:08,1,0,0,9,9,16,5,Product Viewed,Smartphones,220
CUST1680,28,Male,Illinois,MST,Email,2024-09-29 18:31:53,0.67,High-Value,2024-09-12 17:00:01,Promotional,2024-09-21 05:13:27,1,1,1,22,2,14,22,Product Viewed,Smartphones,239
CUST1681,45,Other,Texas,EST,Push,2024-09-08 18:59:28,0.63,At-Risk,2024-09-17 13:09:00,Promotional,2024-08-23 14:28:05,1,1,0,6,6,4,1,Product Viewed,Smartphones,235
CUST1682,61,Other,Texas,EST,Email,2024-09-29 14:08:42,0.27,Frequent Buyer,2024-07-19 12:52:18,Promotional,2024-08-15 23:59:23,0,0,0,2,3,9,20,Product Viewed,Smartphones,416
CUST1683,52,Female,Florida,CST,Push,2024-09-25 15:04:36,0.75,First-Time Buyer,2024-08-03 01:43:51,Promotional,2024-09-18 23:59:39,0,0,0,20,20,2,10,Product Viewed,Smartphones,167
CUST1684,40,Female,Florida,CST,Push,2024-07-30 20:19:27,0.61,Frequent Buyer,2024-09-12 05:32:25,Promotional,2024-09-10 04:03:52,0,0,0,5,5,17,15,Product Viewed,Smartphones,279
